hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snow,snowdepth,windspeed,cloudcover,visibility,increase_stock
10,3,7,0,1,1,28.3,18.3,54.71,0.0,0,0.0,12.7,0.0,16.0,low_bike_demand
3,0,3,0,1,1,6.4,-1.5,57.37,0.0,0,0.0,8.7,24.4,16.0,low_bike_demand
4,6,8,0,0,1,21.3,13.1,59.58,0.0,0,0.0,8.3,99.6,16.0,low_bike_demand
13,3,7,0,1,1,29.0,22.1,66.55,0.0,0,0.0,14.4,86.7,16.0,low_bike_demand
7,4,5,0,1,1,19.3,11.1,59.36,0.0,0,0.0,16.1,79.3,16.0,low_bike_demand
6,0,3,0,1,1,-0.8,-11.0,45.7,0.0,0,0.0,15.6,90.1,16.0,low_bike_demand
19,1,4,0,1,1,12.2,10.1,87.18,0.0,0,0.0,17.8,98.6,13.3,low_bike_demand
0,0,2,1,1,0,12.7,7.8,72.26,0.0,0,0.0,23.6,89.1,16.0,low_bike_demand
0,2,8,0,1,1,23.7,21.6,88.14,0.0,0,0.0,9.1,83.6,15.9,low_bike_demand
5,4,1,0,1,0,12.1,10.7,91.0,0.0,0,0.0,16.9,96.4,16.0,low_bike_demand
23,5,3,0,0,0,-3.9,-14.4,44.12,0.0,0,0.63,26.4,24.4,16.0,low_bike_demand
15,4,9,0,1,1,23.3,7.8,36.94,0.0,0,0.0,16.4,25.8,16.0,high_bike_demand
13,5,10,0,0,1,16.2,10.1,67.07,0.0,0,0.0,14.7,82.3,16.0,high_bike_demand
14,5,10,0,0,1,22.2,17.1,73.1,0.0,0,0.0,16.2,91.1,16.0,high_bike_demand
13,4,3,0,1,1,14.3,1.1,40.72,0.0,0,0.0,18.2,96.4,16.0,low_bike_demand
6,3,12,0,1,0,7.1,6.6,96.85,0.0,0,0.0,0.3,84.1,12.7,low_bike_demand
7,5,11,0,0,0,8.5,7.6,93.93,0.0,0,0.0,0.0,0.0,11.5,low_bike_demand
23,1,1,0,1,0,2.7,-6.9,49.29,0.0,0,0.0,9.2,84.5,16.0,low_bike_demand
1,3,9,0,1,1,18.7,16.7,88.07,0.0,0,0.0,5.5,88.6,16.0,low_bike_demand
12,6,8,0,0,1,21.6,20.0,90.52,0.398,0,0.0,19.9,74.8,10.5,low_bike_demand
12,5,11,0,0,1,23.3,17.8,70.92,0.0,0,0.0,22.3,83.8,15.9,high_bike_demand
16,5,1,0,0,0,15.7,14.5,92.63,0.0,0,0.0,5.2,99.2,10.7,low_bike_demand
21,0,6,0,1,1,21.9,8.4,42.03,0.0,0,0.0,17.8,79.3,16.0,low_bike_demand
8,6,12,0,0,0,5.5,3.4,85.85,0.0,0,0.0,7.4,100.0,16.0,low_bike_demand
11,5,8,0,0,1,24.2,20.0,77.48,0.0,0,0.0,11.0,95.6,16.0,low_bike_demand
2,0,11,0,1,0,4.9,-7.2,41.18,0.0,0,0.0,24.3,24.4,16.0,low_bike_demand
21,5,5,0,0,1,28.3,19.3,58.33,0.0,0,0.0,12.6,24.4,16.0,low_bike_demand
13,2,12,0,1,0,11.7,-1.0,41.1,0.0,0,0.0,0.2,44.6,16.0,low_bike_demand
6,3,9,0,1,1,22.7,18.3,76.11,0.0,0,0.0,7.7,92.7,16.0,low_bike_demand
8,1,11,0,1,1,14.3,13.8,96.98,0.0,0,0.0,9.0,100.0,0.1,high_bike_demand
14,3,5,0,1,1,28.1,16.1,48.0,0.0,0,0.0,16.6,86.1,16.0,low_bike_demand
18,3,5,0,1,1,28.9,11.6,34.37,0.0,0,0.0,15.7,79.3,16.0,high_bike_demand
13,6,8,0,0,1,26.7,14.2,46.41,0.0,0,0.0,22.2,34.7,16.0,high_bike_demand
7,6,3,0,0,1,1.4,-3.9,67.83,0.0,0,0.0,8.3,79.3,16.0,low_bike_demand
10,6,2,0,0,0,3.3,-7.8,43.93,0.0,0,0.0,20.2,89.1,16.0,low_bike_demand
11,5,1,0,0,0,-0.7,-11.2,44.93,0.0,0,0.1,18.3,0.0,16.0,low_bike_demand
16,4,11,0,1,0,16.0,4.9,47.69,0.0,0,0.0,29.2,84.6,16.0,low_bike_demand
5,6,5,0,0,1,23.7,19.3,76.36,0.0,0,0.0,15.8,79.3,16.0,low_bike_demand
4,5,10,0,0,1,8.7,4.4,74.42,0.0,0,0.0,11.0,0.0,16.0,low_bike_demand
8,0,6,0,1,1,16.0,5.5,49.84,0.0,0,0.0,10.6,44.6,16.0,low_bike_demand
1,4,8,0,1,1,22.5,19.1,81.28,0.0,0,0.0,12.2,79.3,16.0,low_bike_demand
16,3,12,0,1,0,10.0,1.7,56.11,0.0,0,0.0,23.4,96.6,16.0,low_bike_demand
4,4,3,0,1,1,8.2,3.8,73.84,0.0,0,0.0,34.3,100.0,16.0,low_bike_demand
7,5,3,0,0,1,5.5,-3.4,52.86,0.0,0,0.0,15.6,79.3,16.0,low_bike_demand
1,4,9,0,1,1,15.6,7.1,57.2,0.0,0,0.0,18.4,82.2,16.0,low_bike_demand
20,5,9,0,0,1,15.6,4.3,46.89,0.0,0,0.0,11.6,44.6,16.0,low_bike_demand
15,3,12,0,1,0,11.2,-2.5,38.26,0.0,0,0.0,11.7,79.3,16.0,low_bike_demand
21,0,8,0,1,1,28.1,21.1,65.86,0.0,0,0.0,11.0,46.2,16.0,low_bike_demand
6,3,12,0,1,0,6.0,3.3,82.74,0.0,0,0.0,12.2,97.4,16.0,low_bike_demand
11,6,6,0,0,1,24.4,17.8,66.88,0.0,0,0.0,16.1,82.3,16.0,high_bike_demand
13,3,10,0,1,1,18.8,17.8,93.78,0.287,0,0.0,13.2,100.0,10.4,low_bike_demand
0,0,11,0,1,0,8.2,0.6,58.86,0.0,0,0.0,12.5,92.8,16.0,low_bike_demand
16,1,3,0,1,1,21.7,-0.1,23.5,0.0,0,0.0,14.5,44.6,16.0,high_bike_demand
14,4,4,0,1,1,11.6,3.2,56.36,0.011,0,0.0,14.2,91.1,16.0,high_bike_demand
3,3,3,0,1,0,9.8,7.9,87.62,0.0,0,0.0,0.0,90.1,16.0,low_bike_demand
1,6,4,0,0,1,7.8,-1.1,53.61,0.0,0,0.0,20.7,79.3,16.0,low_bike_demand
21,4,7,0,1,1,29.7,21.6,61.85,0.0,0,0.0,12.6,24.4,16.0,low_bike_demand
8,2,3,0,1,0,4.4,0.2,74.63,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
13,2,11,0,1,0,12.2,2.8,52.7,0.0,0,0.0,18.5,89.1,16.0,low_bike_demand
22,6,9,0,0,1,23.2,19.2,78.17,0.0,0,0.0,9.1,47.6,16.0,low_bike_demand
3,5,6,0,0,1,21.5,19.4,87.68,0.0,0,0.0,10.6,24.4,16.0,low_bike_demand
14,0,6,0,1,1,23.2,20.1,82.43,2.217,0,0.0,9.8,92.1,10.4,low_bike_demand
13,0,3,0,1,1,13.9,-2.2,32.93,0.0,0,2.0,18.2,79.3,16.0,low_bike_demand
14,5,3,0,0,1,11.7,-9.3,22.09,0.0,0,0.0,5.8,24.4,16.0,high_bike_demand
22,6,2,0,0,0,4.2,1.7,84.11,1.081,0,0.0,21.9,97.4,16.0,low_bike_demand
